DOIs,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
drawing,0.3406913382328379,1.4123350906784637,2.1950550160203623,-0.38302313726663184,-0.24082921147485073,-0.2991495656027432,-0.15112019392968304,-0.4575607145066205,0.21887473501870477,-0.026702697891095147,0.03296571572539445,0.09661121813994375,0.05503842649352524,0.013925144878654809,-0.0004203848855118975,-0.005938257635752748,-0.011164583424462035,0.01057538025949515,0.00027481309582128954
radiohead,2.436202065958909,-1.5112169524588617,-2.3678418581423455,-0.4983445593230106,-0.3558290526702635,-0.1522708622353628,0.18739840358411125,0.15646261871583972,-0.026137834733389778,0.3884730667588896,-0.10133017180858613,0.030463486208972417,-0.014904713322198723,0.04097560907237352,0.01315823501112874,0.0035484784229681617,-0.05259709760832394,0.05151875809121417,-0.014540256514379343
fantasy,3.688903405176501,-3.2168992955754185,0.455825997009628,1.24710943739533,-0.28678255035532074,0.8221102579983245,-0.17330312858274263,0.28298822572836907,0.3620909535686545,-0.049468380443341765,-0.058814618407468634,-0.04954174582321797,0.03504853870157154,-0.038695556897305236,0.017381745410694604,0.015341455495049686,-0.01228311387323836,0.006448774327108686,0.010457371407989234
books,7.5240566072967905,-0.18059014945400964,0.1508273881848125,0.7672609002304351,-0.07353466965979213,-0.14562585965214767,0.1739170966366187,-0.03759384640970294,-0.08909832590173801,-0.0005655183223069068,-0.059000292037004624,-0.1076087032527917,-0.034750008122786634,-0.006258013455830611,0.040829256823124056,-0.026503406366532437,-0.039605508619977886,-0.016362938946409233,-0.009493360421908535
snowboarding,-6.545611635130409,0.34541790430855684,0.2996058927551509,-0.2305482086880793,-0.5623700061688782,0.3536445299486887,-0.2994082074347262,0.01347207312189345,-0.13870185548862576,0.14126571893203174,0.12505498930031178,-0.05285492057430239,-0.013941130553086576,0.04538180749513702,0.006554483642518362,0.046147204072926336,-0.006015584218033841,0.012183940245184686,-0.009853934923716456
literature,1.7700221656073611,-3.1529273771438526,0.24986632129174252,0.09759167413511322,-0.2253146877371218,-0.07966441790279602,0.1260152848259342,0.037810952104587965,-0.038510768171287325,0.05115519421006872,-0.011430524201597465,-0.06899675843721992,-0.046862551886555935,0.015776348118237898,0.0064359760298654065,-0.007624404217999013,0.0359730110228912,0.012735277483088283,0.0044269230774312395
animals,-1.2440526928524587,-0.8907382098504725,1.2832686549605856,-0.3351501405142381,-0.45080029912301756,-0.01454170908693594,-0.026249800511235818,-0.1598108910398029,-0.08207011185303019,-0.17601584598462855,0.028276739241108934,0.002800114438420066,-0.046455065224838755,-0.012795941868700332,-0.027552174788828536,0.00490407222457543,-0.030985193541996636,-0.02533888673976961,0.027861871036962586
dancing,0.9092904506820083,3.0239186476447824,-1.6075546594029382,0.6701121126053138,0.27099787526870367,0.1281794205795095,0.013691339799638587,-0.07821550347527448,-0.07109277117503722,-0.05234075899178835,0.06341593446898348,0.04446534412803826,0.02770932773131429,0.02278371090694563,-0.0015916545613507383,0.028290945136175367,0.04197955059164658,0.0008268372391858427,0.007860247198889015
drinking,-3.9176133590951343,-1.1136430622715525,-0.4903350154922269,0.04525822607423282,-0.08746443826108276,-0.07684481893174216,0.6067860712964457,0.038257191341665,0.03278554683640248,0.03994990934979128,0.04757508438475803,0.09562971468710645,0.08050177157443712,-0.013283806472397424,-0.01835113783394639,0.003048024298818886,-0.0031158403082917675,-0.01223715003918873,0.014223905505044132
psychology,2.134602992616457,-1.6913523125850796,0.05646558645284071,-0.3887591098786527,-0.6984629864655659,-0.32174696857572793,0.12220604255276338,0.19724546452773678,-0.04200798629826563,0.039994642586978095,0.04341111364171812,0.004720960763330253,-0.06003869815553477,0.018107684386073266,-0.043268320321111435,0.029067460236787357,0.010251507189313324,0.003214550637661095,-0.009504246991567475
sleep,0.4542608554433167,-0.18021180424058536,-1.1176602405517984,0.09770435483025344,-0.09907047922757402,-0.08418033253404829,-0.04848903860998208,-0.05019167262284026,0.13338402492634294,0.08377915676928573,0.09806320192581205,-0.03417692469314902,0.027689593735153933,-0.08228921720214874,-0.022619006424259257,-0.05671402734648526,-0.0020979409289209583,0.04376061362070953,0.008322241067576468
tv,-4.557752755955421,-0.9741659562232932,1.4409816628831282,-0.07451891822869657,0.304216200644405,0.2347129850250804,-0.06121572077548957,-0.0984863989620198,-0.14114900207075012,-0.09392179241532787,-0.05888725022047662,-0.003862239841609571,-0.02086100159822425,-0.026203940359257473,0.011290379560676656,-0.02021516411629997,-0.011303655639264993,0.029182592512531844,0.01621644596508002
talking,-4.180313335618758,0.9893099312594338,-0.2990384540526369,0.0596631495928261,0.21573557805548021,-0.1232203380124793,-0.016793544463412927,0.10495645966612552,-0.0002098526416446328,-0.017520233299558315,0.0038510817253814525,0.07966865787093115,-0.0613844131628192,0.013933410970329683,0.03227427896556315,-0.0024163757580582144,0.020625183510219445,0.018763753268968734,0.009483648112196923
cars,-5.146750142868411,-0.3053712374674037,-0.2073657824284718,-0.114510915530472,-0.01416711455098627,0.1619675603609904,-0.10452065909635676,-0.1569252762592862,0.16465617526630616,0.07396181722279903,0.03243491457476098,-0.16886186713818746,0.00940696305145067,-0.02405964716158509,-0.012061264270819378,-0.02816472551713827,-0.01938115237679095,-0.011834170660664268,-0.0002327571613232832
harry potter,5.738718995375729,-1.50258204399851,3.184791307819008,0.8508318130736523,0.18691438372909522,-0.2214371645872168,-0.1890280587090492,0.1428230582726705,-0.4000980700887655,-0.09003673991141496,0.005174063839746823,0.21220335656229525,0.05997493846036758,-0.009028874831277114,0.051170645404705936,-0.02744010436621669,-0.02076310301536645,0.015427373459500841,-0.032475918204957384
