DOIs,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
art,6.814039449470646,0.5361751998693846,0.2467916364734954,-0.894520673307449,0.15047272673266646,0.5156291939644879,0.10244083629654854,-0.3826707936833075,0.018255621257408757,-0.016235542506398696,-0.12828935928004745,-0.05763812018692329,-0.039316805232118404,-0.035411211046868445,0.018468756078746876,0.03191732907714182,0.016224399924294617,0.020937157332222258,-0.018105339347758685
rock,-3.458689952945976,-1.3193343393361765,1.5759837263811818,-0.8578603460791182,-0.054341672530490936,0.13631142302500526,-0.17296412489476265,-0.08034926081370213,-0.0339512516209646,0.12719942862087572,-0.25200773227591,0.04451232325212379,0.15030413855722966,-0.021572585218553195,-0.026592933188197745,-0.017695914660715198,-0.005389532401109122,-0.028153047509731244,-0.006845395920748466
women,-3.5804899294013133,-2.250138842292723,-0.5826276895797265,-0.04515503787995089,0.43294504087955465,0.37375437886786445,0.3788102737299805,0.10419115943837426,-0.22390264641992874,0.09960342545103387,0.10687116019074373,0.11155172493978109,-0.07350667363095208,-0.028556320187903658,0.026885639360209584,0.0342027701018127,-0.0022284154404513482,-0.003163675292434266,-0.017822596970418155
soccer,-6.188404690534757,1.096611342203704,0.04431986704693208,0.25695050168677314,0.15728902003291892,0.00536308868617231,-0.2471929823685806,-0.05642603702510187,-0.17511998050571273,-0.030287685171003352,0.007574722166345468,-0.0023898564414304648,0.00702310078021163,-0.015186052232496552,0.010880989700947162,0.008743164466142794,-0.026358130216582794,0.020617723867629174,0.008894996396259547
snow,-0.3556241266846835,-0.04139977551504818,-0.7421439010727169,0.14240171546143968,-0.1836432907740249,-0.17320540027773343,-0.1780555780303758,0.06691152148178911,0.06861912428086145,-0.0314010529794797,-0.02325334256299002,0.01710566551414216,0.017036133033365715,-0.011343168719576892,0.07325810488861352,0.014290847637226049,-0.0049138171876228955,0.000902602819098765,0.006496587318579423
coffee,4.24919724403944,-0.6419518822800608,-1.4613404082233716,0.2556328379572399,-0.05031196256050384,-0.04837375023022241,0.031666084583989174,-0.10008273461020573,-0.20043660388716952,0.11726775636053556,0.040316875595446805,-0.08912991256285692,0.04513361483831595,0.01820256627331746,-0.014374620243956856,0.022763653528854698,0.022777953088116837,0.0099217044016305,0.008861527963672415
dogs,-1.1269623246424607,-1.4348242876507658,0.032016671839297385,0.29282313794978887,0.025775316039597082,-0.24833657509687113,0.2476991780924054,-0.35322454073343673,0.07933208895790803,-0.18741344017367684,-0.06979240604071618,-0.09871053141229716,0.06547189618432295,0.03778314986960986,-0.006334668597439422,0.003950778976307356,-0.008469025516348806,0.004862378221588553,-0.016122534034974215
dreams,1.399446338245314,-1.6756319065068948,-0.5630663210403006,-0.2266663891435903,-0.22944267652197284,-0.09167809793495187,0.08448990355932011,-0.02540177054363208,0.16892086288772526,-0.10441641159262399,-0.03818152745813558,-0.005734601378502584,0.05403993404675986,-0.03560361035016543,0.02123008256774332,0.0193477795891356,-0.01902746752478466,0.0018829371771119955,0.02779811322045967
candles,0.2623221578907662,-0.9696433398653027,-0.3239835449981172,-0.24749253568666732,-0.5475521886122182,0.04907329286103251,-0.11879185475467155,0.012273357892006724,0.3136190094636265,-0.2140719944720184,0.05942264588940053,0.009688507963016093,-0.059776150037140645,-0.012667825611458239,0.04432116269530095,0.0030611028577455825,-0.015332893162890366,-0.012362409379096299,7.529686954094412e-05
biking,-6.285150178192282,-0.19186801153522687,0.7632947725649484,0.24648182212923947,-0.27533288517056853,0.42259470905327445,-0.0804729388296014,-0.08791971576809246,0.0212922185573261,0.07153660008911455,0.05288824194483205,0.13575984942343913,-0.050699598373537595,-0.043727944140577936,0.009389845740709491,-0.05359171238774109,-0.007906029979332705,0.009263577403235966,-0.01944873149273138
pictures,-0.10580897646499543,0.4856222656469858,-0.6163084792860469,-0.890057689209607,0.562999179409032,0.46660644810305074,-0.18529812698738307,0.17922933301890695,0.10197002280553423,-0.202258712552261,-0.23995911008103452,-0.054548143279532293,0.015679556474223106,0.03316502556386997,0.051858425766115344,-0.02624879218969466,0.03986255525111113,-0.01469085956810267,0.004791921273904049
chocolate,3.713343374961316,-0.09522345162151834,-1.1179006489260608,1.1981016080068467,0.3956669327533796,-0.24352770253553702,-0.16183059602548164,0.09173275684759971,-0.08328970283315419,0.1092946913227789,0.08832060865325307,-0.017897062777566322,0.09968669670055831,0.05535241720376578,0.03185665848883174,-0.003636236237559742,0.026321611227351938,0.01871580116533972,-0.0038867115395666814
traveling,-0.9529677268717011,-0.6978934224218075,-0.02420813371948998,0.03697737092828657,-0.4947194453578424,-0.3279102705542237,0.06341943044393489,-0.1568922129558508,-0.0988280853394104,-0.027113914133228462,0.01058448151156301,-0.11596335454455617,-0.05448165294064198,-0.05505494928598986,-0.011288823670621067,0.019947985110936088,0.017990685694180133,-0.010995032385598584,0.003780898947366402
green day,-2.5112061218103787,0.45929457600340856,0.05696276656616875,-0.36922529922343356,-0.12984106705019693,-0.36586755921266195,-0.03943319286624939,0.19952126962416122,0.08308019841299619,0.004991758133211321,-0.0642922448993653,0.03579853849213623,0.02283170082756528,-0.01517983817433958,-0.022299839531224185,0.008253021660450615,0.01875056072489858,-0.03339263239496101,-0.017105007979361177
punk,-1.1827893803319687,-1.6571992132665763,0.2755992769644897,-1.1592751337397538,-0.13184507660673417,0.32772184611340116,0.20232649964761926,0.31176132206608265,-0.16902882046836024,0.1501918558288917,-0.07225113709389876,0.19485076344874722,0.09108542436883206,0.060462892552787334,0.00696802252893944,-0.017536774512723285,0.014972837782278132,0.019875831830622498,-0.002762450512798852
life,-0.9078450084395422,-1.4233560867708785,-1.114933381815847,-0.3770381742057832,0.27681824202660654,0.12239745342285725,-0.06889843533305039,-0.19978203621478954,0.05918132959532071,-0.0006923407871784991,-0.1654867232601175,0.07876892725574546,0.026962040504893033,-0.0697792202989791,0.030216794332628406,0.023454978883938334,0.019319867815027654,0.0019875557245210194,0.025363990498969275
shopping,-1.802023017437944,2.5950427799271254,0.42966191258911174,-0.0783958301088592,0.22403548905046777,-0.4079777376727602,-0.3186126840368506,-0.15681577133106178,-0.03532389087287679,-0.15522674827401728,0.1459364207133862,-0.1112788160713792,0.0026261369680781774,0.0449833971936552,-0.020229944213624836,-0.06138295063645318,0.015684261510411985,0.03786966345512725,0.006744488663441303
kissing,2.56932387892161,-0.5646076621474769,-2.304045950338922,-0.20868274465529357,-0.1486467107766365,0.07949945760194858,-0.0579937329809416,0.12437127226065636,0.11506155484460984,-0.005081324634781923,0.12340287888625971,0.017233179959906943,-0.01694827326774072,-0.022743324766525297,-0.045184114003318135,0.007210290352669986,-0.0011362976301529794,0.0018616108457300098,0.009611422678062262
writing,4.858536252753842,2.4968642451216176,3.8185515899686586,-0.046053732145228225,-0.6355308811847203,0.32196376055065024,0.1621680247352464,-0.02689109804840472,0.003323385103958881,-0.18002846421588106,0.07502151791180046,0.11473700170585839,0.04019455917007849,-0.031618886694143214,0.010398803937765376,0.06437085244903576,0.03697287603250011,-0.0043764710223272675,-0.0023839863387993755
manga,1.1533537210416036,-2.6541780308577665,4.280097893242718,-0.3923019237726539,0.6585093267962256,-0.763582349967098,-0.11501408691752806,-0.09710360148329898,0.12506473392293851,0.4321393718722809,-0.009624812866015067,-0.0206443502406474,-0.008261816544053174,0.03127199114474773,-0.0010128801597358368,-0.04245157933154113,0.00823342089976823,-0.020317346367605512,0.022224114446941425
singing,0.30756914604383695,2.6242054323524657,-0.8725190411026219,0.5141386033205924,0.7465468710766119,-0.07073156902012508,-0.03507266230992151,-0.1840036521869856,0.1215160233078654,0.03875117610671506,0.172511536167174,0.08557374747377763,0.06355274525080458,-0.02921599426476142,0.0182845288895927,-0.02102774290085983,0.012240456398810516,-0.02601954094508859,-0.013409409295415403
lord of the rings,2.7036250995884235,-1.7094173689944756,0.8289730087052796,0.9054633317068469,0.15049472572519418,-0.10745435155637921,-0.08566106262263887,0.2747161867112021,0.13547587020645724,-0.12666915760534303,0.01700129292201521,0.09936546682005222,-0.07649338654513518,-0.01603910831846131,0.03787142656729865,-0.04535635228772175,-0.042215310954898305,-0.0023768079354719073,-0.007205106771517238
football,-5.166049222431658,-0.27803165465264373,0.14289162549655046,0.3932239040588673,0.26328063179234157,0.0028314514847262657,0.023290443314430743,0.11447596455564826,-0.17089587723188782,0.1244353546900867,0.05012934511674216,-0.10134442327641917,0.07719764031235826,0.04866386343508806,-0.009417283959655753,0.035109371995615625,-0.001568059025603737,0.02547437705180257,0.009754545433727377
dvds,-3.890114220445985,0.02977534151594116,1.4149902535081502,0.2533320330065278,-0.4497475553025252,0.25347109277013763,0.032460805134995975,0.13774805266599194,0.08569733969421357,0.002935500065337905,0.12460539143490218,0.11131708064429709,-0.04052868062814235,-0.024330743412262622,0.026400294557612527,0.03254888145623892,-0.010211024608686455,-0.0016523613458654513,0.007527853227996883
friends,1.3502639379060526,6.357351590559448,-0.8023925377168252,0.29390011172655456,0.9932037801765353,-0.04333432179837973,0.007171486766090544,0.20720886060485486,-0.04783575322432668,-0.07333500108304883,-0.025153697532782193,-0.05920600185950397,0.048656752505235386,-0.07275958530846273,0.006469012865033564,-0.039678917095897506,-0.02290732201468973,-0.001208035908742319,-0.006028633842536782
painting,-1.0264694439736495,-0.6767865394527773,0.7538814135228532,-0.43229761918972437,-0.8381180747554624,0.1652989188630459,0.03146693577877836,-0.2320084311052105,-0.00840628881397815,-0.04798068568527843,-0.09378073560348738,0.07087752217753082,-0.06190190108167297,0.07258664726792577,0.0018564777685634115,-0.008969114447505444,0.021844019226658885,-0.005104093267361178,-0.020568027662205012
vampires,1.202461386935086,-2.6698844522278566,0.9244054406874804,0.13272206211807794,0.12436091135630414,0.1191723103929346,-0.04671919859603375,0.0720783582911948,0.1493219102070693,-0.09446256533251692,0.228846723952748,-0.03657028147587793,0.036704085875866474,0.015389328402365862,0.02908700395335602,-0.016216876539502892,-0.001936216192162039,-0.002610903758823612,0.0011443644507157134
cats,5.061223768722232,-1.591083390156908,-0.630447176064403,0.9935622017543236,-0.16266456254830988,-0.10299767146207535,0.19426390725937473,0.0034129534376772636,0.10996586542977885,0.02923230100247366,0.06051147107340797,-0.055423405492091786,0.09681495987722312,0.08355932624175387,-0.007214411981218221,-0.04299476333848137,0.006826055221230881,-0.007510090889233889,-0.005518533883408297
summer,-0.8029744831414442,0.8152951540617936,-1.376302922840774,-0.043573423722479604,0.19399384120528923,-0.36102341738886257,-0.33182275706694025,0.011467361785176015,0.007035861304617962,-0.1163431998772902,-0.15640391294718126,-0.02009938046635717,-0.06825702509430942,-0.07811313231722888,-0.009409001884345711,0.014246149632577738,0.014551540082072515,-0.022314469505557894,-0.006819568541435075
camping,-3.229307790737354,-0.7416305832215537,-0.02537595240468641,0.49688642954489015,-0.45336586914700794,0.12757573434983843,0.2104369796541022,0.08206661885181961,-0.11235926399059702,-0.01318416280391151,-0.07311744952018563,-0.010928131887848275,0.010248677258389738,-0.08436702706456829,-0.02319972700351419,-0.048963646936700266,-0.003184628953421611,-0.013075980164889629,-0.004705467643741152
